time_hours,temperature_k,pressure_pa,ice_mass_kg,solar_flux_wm2,orbital_angle_rad
848.0,197.91323749556437,711.4255415455879,1064528079224186.2,706.9529156854088,0.32315266499807316
849.0,206.30198253888665,711.547191622545,1059807863243775.4,706.9382266944435,0.3235337412539671
850.0,215.42295109803814,711.6688388684527,1055087757112578.1,706.92352115326,0.32391481750986106
851.0,224.17536094366406,711.7904832564656,1050367761872229.9,706.9087990645149,0.324295893765755
852.0,231.52122871424672,711.9121247597405,1045647878564290.5,706.8940604308674,0.32467697002164897
853.0,236.57848866680254,712.0337633514363,1040928108230244.2,706.8793052549806,0.3250580462775429
854.0,238.68827955809905,712.1553990047136,1036208451911499.2,706.8645335395199,0.3254391225334369
855.0,237.44395238045914,712.2770316927349,1031488910649387.4,706.8497452871535,0.32582019878933083
856.0,232.68327817470015,712.398661388665,1026769485485164.1,706.834940500553,0.3262012750452248
857.0,227.65684512645552,712.5202880656703,1022050177460008.0,706.8201191823917,0.32658235130111873
858.0,223.0383869634742,712.6419116969196,1017330987615020.4,706.8052813353479,0.3269634275570127
859.0,218.7732700128472,712.7635322555833,1012611916991225.2,706.7904269621013,0.32734450381290664
860.0,214.81674668656785,712.8851497148341,1007892966629569.0,706.7755560653344,0.3277255800688006
861.0,211.13174932082967,713.0067640478467,1003174137570920.0,706.7606686477334,0.32810665632469455
862.0,207.68726035141466,713.1283752277974,998455430856068.5,706.7457647119877,0.3284877325805885
863.0,204.45708836130785,713.2499832278651,993736847525726.1,706.7308442607884,0.32886880883648245
864.0,201.41893531727658,713.3715880212303,989018388620525.6,706.7159072968304,0.3292498850923764
865.0,198.55367623473148,713.4931895810757,984300055181020.8,706.7009538228115,0.32963096134827036
866.0,195.8447961688942,713.6147878805863,979581848247685.9,706.6859838414317,0.3300120376041643
867.0,193.27794533024465,713.7363828929485,974863768860915.8,706.6709973553951,0.33039311386005826
868.0,190.84058400550802,713.8579745913515,970145818061025.1,706.6559943674077,0.3307741901159522
869.0,188.52169654028717,713.9795629489861,965427996888248.6,706.6409748801784,0.33115526637184617
870.0,186.31155899271383,714.1011479390453,960710306382740.4,706.62593889642,0.3315363426277401
871.0,187.947661405912,714.2227295347242,955992747584573.8,706.6108864188476,0.3319174188836341
872.0,192.8461690238177,714.3443077092198,951275321533740.9,706.5958174501791,0.332298495139528
873.0,200.18164630148436,714.4658824357316,946558029270152.8,706.5807319931353,0.332679571395422
874.0,208.9626079036118,714.5874536874609,941840871833638.8,706.5656300504393,0.33306064765131593
875.0,218.1021567165589,714.7090214376111,937123850263946.2,706.5505116248195,0.3334417239072099
876.0,226.50988391823245,714.8305856593879,932406965600740.5,706.5353767190043,0.33382280016310384
877.0,233.1910409584757,714.952146325999,927690218883604.2,706.5202253357268,0.3342038764189978
878.0,237.33303396357337,715.0737034106543,922973611152037.6,706.5050574777223,0.33458495267489174
879.0,238.36065350736177,715.1952568865657,918257143445457.5,706.4898731477294,0.3349660289307857
880.0,235.95191441570927,715.3168067269474,913540816803197.8,706.4746723484892,0.33534710518667965
881.0,230.64668984459811,715.4383529050158,908824632264508.5,706.4594550827461,0.3357281814425736
882.0,225.7885517800449,715.5598953939891,904108590868556.0,706.4442213532468,0.33610925769846756
883.0,221.3154725165696,715.6814341670881,899392693654422.4,706.4289711627418,0.3364903339543615
884.0,217.17703010786795,715.8029691975356,894676941661105.4,706.4137045139839,0.33687141021025546
885.0,213.3317350242605,715.9245004585566,889961335927518.0,706.3984214097289,0.3372524864661494
886.0,209.74507655825238,716.0460279233782,885245877492488.4,706.3831218527353,0.33763356272204337
887.0,206.3880698958388,716.1675515652299,880530567394759.1,706.3678058457651,0.3380146389779373
888.0,203.23615845418604,716.2890713573431,875815406672987.6,706.352473391583,0.3383957152338313
889.0,200.26837284057473,716.4105872729517,871100396365745.2,706.337124492956,0.3387767914897252
890.0,197.46667817351113,716.5320992852917,866385537511517.2,706.3217591526547,0.3391578677456192
891.0,194.81546168450544,716.6536073676014,861670831148702.5,706.3063773734523,0.33953894400151313
892.0,192.30112618079082,716.7751114931211,856956278315613.4,706.2909791581247,0.3399200202574071
893.0,189.9117643640762,716.8966116350937,852241880050475.1,706.2755645094514,0.34030109651330104
894.0,187.63689559387126,717.0181077667639,847527637391425.8,706.260133430214,0.340682172769195
895.0,186.75432318622578,717.1395998613792,842813551376516.0,706.2446859231978,0.34106324902508894
896.0,189.5644266877049,717.2610878921889,838099623043708.5,706.2292219911898,0.3414443252809829
897.0,195.3762548016218,717.3825718324449,833385853430878.1,706.2137416369814,0.34182540153687685
898.0,203.30162473220145,717.5040516554011,828672243575811.2,706.1982448633655,0.3422064777927708
899.0,212.30774125686554,717.6255273343138,823958794516205.6,706.1827316731392,0.34258755404866476
900.0,221.2961248605492,717.7469988424416,819245507289670.1,706.1672020691012,0.3429686303045587
901.0,229.1988826849312,717.8684661530455,814532382933724.5,706.1516560540543,0.34334970656045266
902.0,235.07581273349592,717.9899292393885,809819422485799.0,706.1360936308027,0.3437307828163466
903.0,238.19182299488293,718.1113880747363,805106626983234.0,706.1205148021558,0.34411185907224057
904.0,238.05879741454123,718.2328426323567,800393997463280.0,706.1049195709232,0.3444929353281345
905.0,234.43868412260983,718.3542928855197,795681534963097.2,706.0893079399194,0.3448740115840285
906.0,229.26386903800395,718.475738807498,790969240519755.4,706.0736799119608,0.3452550878399224
907.0,224.5176683404009,718.5971803715663,786257115170233.0,706.0580354898668,0.3456361640958164
908.0,220.14157804201122,718.7186175510019,781545159951417.9,706.0423746764601,0.34601724035171033
909.0,216.0878734320484,718.8400503190843,776833375900106.1,706.0266974745664,0.3463983166076043
910.0,212.31716205563444,718.9614786490953,772121764053002.2,706.0110038870132,0.34677939286349824
911.0,208.7965864429241,719.0829025143192,767410325446718.9,705.9952939166322,0.3471604691193922
